Date,Aggregated_Daily_Score,Aggregated_General_Sentiment,Long_Term_Trend,Aggregated_Daily_Score_5,Aggregated_Sentiment_5,Signal_5,Aggregated_Daily_Score_15,Aggregated_Sentiment_15,Signal_15,Aggregated_Daily_Score_30,Aggregated_Sentiment_30,Signal_30,Aggregated_Daily_Score_100,Aggregated_Sentiment_100,Signal_100
2018-02-16,-0.5787626151820975,отрицательный,-1,-1.0,отрицательный,-1,-0.3744360902255639,отрицательный,-1,-0.386656837449318,отрицательный,-1,-0.47241597970830684,отрицательный,-1
2018-02-17,-0.7885037297060113,отрицательный,-1,-1.0,отрицательный,-1,-0.7338345864661654,отрицательный,-1,-0.7390342793955031,отрицательный,-1,-0.7490251683800071,отрицательный,-1
2018-02-18,-0.8179025888547609,отрицательный,-1,-1.0,отрицательный,-1,-0.7842105263157895,отрицательный,-1,-0.7884260965720604,отрицательный,-1,-0.7965260545905707,отрицательный,-1
2018-02-19,-0.24703817463799904,нейтральный,0,0.09650231774125584,нейтральный,0,0.19398496240601482,нейтральный,0,0.1706597862145227,нейтральный,0,0.12584190003544826,нейтральный,0
2018-02-20,0.10969723562966216,нейтральный,0,1.0,положительный,1,0.8052631578947367,положительный,1,0.7699963140434942,положительный,1,0.7022332506203472,положительный,1
2018-02-21,-0.21061869240895137,нейтральный,0,0.3093661305581836,положительный,1,0.25639097744360906,нейтральный,0,0.2318466642093624,нейтральный,0,0.18468628146047505,нейтральный,0
2018-02-22,-0.3558578323826239,отрицательный,-1,-0.0037842951750235443,нейтральный,0,0.007518796992481036,нейтральный,0,0.007518796992481036,нейтральный,0,-0.04998227578872749,нейтральный,0
2018-02-23,-0.4646774901272488,отрицательный,-1,-1.0,отрицательный,-1,-0.17894736842105252,нейтральный,0,-0.17894736842105252,нейтральный,0,-0.22580645161290314,нейтральный,0
2018-02-24,-0.8420359806932866,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-0.825563909774436,отрицательный,-1,-0.8355193193902871,отрицательный,-1
2018-02-25,-0.8328214129003949,отрицательный,-1,-0.970813064628214,отрицательный,-1,-0.9827018121911038,отрицательный,-1,-0.8097744360902256,отрицательный,-1,-0.8206309819213045,отрицательный,-1
2018-02-26,-0.09039052215884158,нейтральный,0,1.0,положительный,1,0.4110378912685335,положительный,1,0.46240601503759393,положительный,1,0.37894363700815314,положительный,1
2018-02-27,0.13426941641070655,нейтральный,0,1.0,положительный,1,0.8327841845140032,положительный,1,0.8473684210526315,положительный,1,0.7419354838709677,положительный,1
2018-02-28,0.16454585344449346,нейтральный,0,1.0,положительный,1,0.8896210873146624,положительный,1,0.8992481203007519,положительный,1,0.7908543069833394,положительный,1
2018-03-01,-0.09214567792891615,нейтральный,0,0.48526176858776937,положительный,1,0.40774299835255357,положительный,1,0.4593984962406015,положительный,1,0.3761077632045373,положительный,1
2018-03-02,-0.5383940324703818,отрицательный,-1,-1.0,отрицательный,-1,-0.3966870095902354,отрицательный,-1,-0.3052631578947369,отрицательный,-1,-0.3449131513647643,отрицательный,-1
2018-03-03,-0.8253620008775779,отрицательный,-1,-1.0,отрицательный,-1,-0.966870095902354,отрицательный,-1,-0.7969924812030075,отрицательный,-1,-0.8085785182559375,отрицательный,-1
2018-03-04,-0.8121983326020185,отрицательный,-1,-0.973404255319149,отрицательный,-1,-0.9407149084568439,отрицательный,-1,-0.7744360902255639,отрицательный,-1,-0.7873094647288196,отрицательный,-1
2018-03-05,-0.16498464238701172,нейтральный,0,0.8013165769000599,положительный,1,0.34524847428073224,положительный,1,0.33458646616541343,положительный,1,0.2584190003544842,нейтральный,0
2018-03-06,-0.33128565160157963,отрицательный,-1,0.4963455149501661,положительный,1,0.014821272885788828,нейтральный,0,0.049624060150375904,нейтральный,0,-0.010280042538106993,нейтральный,0
2018-03-07,-0.43615620886353657,отрицательный,-1,0.17873754152823929,нейтральный,0,-0.19354838709677424,нейтральный,0,-0.1300751879699248,нейтральный,0,-0.17972350230414746,нейтральный,0
2018-03-08,-0.5875383940324704,отрицательный,-1,-0.30576271186440684,отрицательный,-1,-0.49433304272013956,отрицательный,-1,-0.3894736842105263,отрицательный,-1,-0.42431761786600486,отрицательный,-1
2018-03-09,-0.6371215445370777,отрицательный,-1,-1.0,отрицательный,-1,-0.5928509154315607,отрицательный,-1,-0.4744360902255639,отрицательный,-1,-0.5044310528181496,отрицательный,-1
2018-03-10,-0.749012724879333,отрицательный,-1,-1.0,отрицательный,-1,-0.8151700087183958,отрицательный,-1,-0.6661654135338346,отрицательный,-1,-0.6852180077986529,отрицательный,-1
2018-03-11,-0.8354541465555068,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-0.9876441515650741,отрицательный,-1,-0.8248847926267281,отрицательный,-1
2018-03-12,-0.17595436594997793,нейтральный,0,1.0,положительный,1,0.31899956121105744,положительный,1,0.25041186161449747,нейтральный,0,0.2406947890818858,нейтральный,0
2018-03-13,-0.459412022817025,отрицательный,-1,0.14038589487691278,нейтральный,0,-0.24791575252303644,нейтральный,0,-0.2817133443163099,нейтральный,0,-0.2172988302020561,нейтральный,0
2018-03-14,-0.14743308468626593,нейтральный,0,1.0,положительный,1,0.37604212373848167,положительный,1,0.3039538714991763,положительный,1,0.2867777383906418,нейтральный,0
2018-03-15,-0.4300131636682756,отрицательный,-1,0.17857142857142838,нейтральный,0,0.09090909090909083,нейтральный,0,-0.22652388797364098,нейтральный,0,-0.1697979439914924,нейтральный,0
2018-03-16,0.2742430890741554,нейтральный,0,1.0,положительный,1,1.0,положительный,1,1.0,положительный,1,0.9680964197093227,положительный,1
2018-03-17,-0.8661693725318123,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-0.8745125841900036,отрицательный,-1
2018-03-19,-0.29530495831505044,нейтральный,0,0.001154290111581524,нейтральный,0,0.001154290111581524,нейтральный,0,0.001154290111581524,нейтральный,0,0.04785537043601562,нейтральный,0
2018-03-20,-0.11145239139973673,нейтральный,0,0.32358599461331283,положительный,1,0.32358599461331283,положительный,1,0.32358599461331283,положительный,1,0.3449131513647641,положительный,1
2018-03-21,0.16542343132953063,нейтральный,0,0.8091573682185458,положительный,1,0.8091573682185458,положительный,1,0.8091573682185458,положительный,1,0.792272243885147,положительный,1
2018-03-22,-0.5897323387450635,отрицательный,-1,-0.46405784772437253,отрицательный,-1,-0.5151981531358214,отрицательный,-1,-0.5151981531358214,отрицательный,-1,-0.42786246012052465,отрицательный,-1
2018-03-23,-0.09477841158402811,нейтральный,0,0.3108657757117952,положительный,1,0.35282801077337433,положительный,1,0.35282801077337433,положительный,1,0.37185395249911357,положительный,1
2018-03-24,-0.8218516893374287,отрицательный,-1,-1.0,отрицательный,-1,-0.9222777991535206,отрицательный,-1,-0.9222777991535206,отрицательный,-1,-0.8029067706487061,отрицательный,-1
2018-03-25,-0.8442299254058798,отрицательный,-1,-1.0,отрицательный,-1,-0.9615236629472874,отрицательный,-1,-0.9615236629472874,отрицательный,-1,-0.8364553314121037,отрицательный,-1
2018-03-26,-0.17990346643264576,нейтральный,0,0.772833723653396,положительный,1,0.20353982300884965,нейтральный,0,0.20353982300884965,нейтральный,0,0.2543227665706054,нейтральный,0
2018-03-27,-0.5278630978499341,отрицательный,-1,-0.15573770491803263,нейтральный,0,-0.4066948826471719,отрицательный,-1,-0.4066948826471719,отрицательный,-1,-0.3170028818443803,отрицательный,-1
2018-03-28,-0.15620886353663888,нейтральный,0,1.0,положительный,1,0.2450942670257792,нейтральный,0,0.2450942670257792,нейтральный,0,0.29322766570605197,нейтральный,0
2018-03-29,-0.48530057042562524,отрицательный,-1,0.04336734693877542,нейтральный,0,-0.33205078876490957,отрицательный,-1,-0.33205078876490957,отрицательный,-1,-0.2471181556195965,нейтральный,0
2018-03-30,0.04782799473453281,нейтральный,0,1.0,положительный,1,0.6029242016160063,положительный,1,0.6029242016160063,положительный,1,0.628242074927954,положительный,1
2018-03-31,-0.8635366388767003,отрицательный,-1,-1.0,отрицательный,-1,-0.9953828395536745,отрицательный,-1,-0.9953828395536745,отрицательный,-1,-0.8681556195965417,отрицательный,-1
2018-04-01,-0.813953488372093,отрицательный,-1,-0.8911892152142513,отрицательный,-1,-0.8987664823479371,отрицательный,-1,-0.9084263178145441,отрицательный,-1,-0.786743515850144,отрицательный,-1
2018-04-02,0.09653356735410279,нейтральный,0,1.0,положительный,1,0.8660980810234542,положительный,1,0.6883416698730283,положительный,1,0.7082132564841501,положительный,1
2018-04-03,0.09126810004387909,нейтральный,0,0.9890310786106031,положительный,1,0.8558635394456289,положительный,1,0.6791073489803772,положительный,1,0.6995677233429396,положительный,1
2018-04-04,0.10618692408951302,нейтральный,0,1.0,положительный,1,0.8848614072494669,положительный,1,0.7052712581762217,положительный,1,0.7240634005763691,положительный,1
2018-04-05,0.22948661693725314,нейтральный,0,1.0,положительный,1,1.0,положительный,1,0.9215082724124664,положительный,1,0.9265129682997117,положительный,1
2018-04-06,-0.6028960070206231,отрицательный,-1,-1.0,отрицательный,-1,-0.523083099156965,отрицательный,-1,-0.538283955367449,отрицательный,-1,-0.44020172910662814,отрицательный,-1
2018-04-07,-0.8249232119350592,отрицательный,-1,-1.0,отрицательный,-1,-0.9293456443195504,отрицательный,-1,-0.9276644863409004,отрицательный,-1,-0.8047550432276657,отрицательный,-1
2018-04-08,-0.8709960508995174,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-0.8804034582132565,отрицательный,-1
2018-04-09,-0.5419043440105309,отрицательный,-1,-0.401913875598086,отрицательный,-1,-0.401913875598086,отрицательный,-1,-0.425287356321839,отрицательный,-1,-0.34005763688760804,отрицательный,-1
2018-04-10,-0.25888547608600254,нейтральный,0,1.0,положительный,1,0.1124401913875599,нейтральный,0,0.06896551724137945,нейтральный,0,0.1246397694524497,нейтральный,0
2018-04-11,-0.33128565160157963,отрицательный,-1,0.7634408602150538,положительный,1,-0.019138755980861233,нейтральный,0,-0.05747126436781613,нейтральный,0,0.0057636887608070175,нейтральный,0
2018-04-12,-0.35498025449758663,отрицательный,-1,0.6860215053763441,положительный,1,-0.062200956937799035,нейтральный,0,-0.09885057471264358,нейтральный,0,-0.033141210374639574,нейтральный,0
2018-04-13,-0.4822290478279947,отрицательный,-1,-0.578294573643411,отрицательный,-1,-0.2934609250398724,нейтральный,0,-0.3210727969348659,отрицательный,-1,-0.24207492795389052,нейтральный,0
2018-04-14,-0.8973233874506362,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-0.9236311239193083,отрицательный,-1
2018-04-15,-0.8784554629223343,отрицательный,-1,-0.9333333333333333,отрицательный,-1,-0.9665109034267912,отрицательный,-1,-0.9677902621722847,отрицательный,-1,-0.8926512968299711,отрицательный,-1
2018-04-16,-0.2430890741553312,нейтральный,0,1.0,положительный,1,0.16121495327102808,нейтральный,0,0.16121495327102808,нейтральный,0,0.15057636887608106,нейтральный,0
2018-04-17,0.26020184291355863,нейтральный,0,1.0,положительный,1,1.0,положительный,1,1.0,положительный,1,0.9769452449567726,положительный,1
2018-04-18,0.5103115401491884,положительный,1,1.0,положительный,1,1.0,положительный,1,1.0,положительный,1,1.0,положительный,1
2018-04-19,-0.23913997367266338,нейтральный,0,-0.07930489731437618,нейтральный,0,-0.06483790523690769,нейтральный,0,-0.06483790523690769,нейтральный,0,-0.0307785153892578,нейтральный,0
2018-04-20,-0.06362439666520403,нейтральный,0,-0.5235876528829356,отрицательный,-1,0.1845386533665836,нейтральный,0,0.1845386533665836,нейтральный,0,0.21062160531080254,нейтральный,0
2018-04-21,-0.8630978499341817,отрицательный,-1,-1.0,отрицательный,-1,-0.9513715710723192,отрицательный,-1,-0.9513715710723192,отрицательный,-1,-0.8889559444779722,отрицательный,-1
2018-04-22,-0.8100043878894252,отрицательный,-1,-0.9226837060702875,отрицательный,-1,-0.8759351620947631,отрицательный,-1,-0.8759351620947631,отрицательный,-1,-0.8159324079662039,отрицательный,-1
2018-04-23,-0.37691970162351907,отрицательный,-1,0.21624588364434705,нейтральный,0,-0.2605985037406484,нейтральный,0,-0.2605985037406484,нейтральный,0,-0.22027761013880498,нейтральный,0
2018-04-24,0.4466871434839843,положительный,1,1.0,положительный,1,0.9096009975062347,положительный,1,0.9096009975062347,положительный,1,0.9124924562462282,положительный,1
2018-04-25,0.27599824484422997,нейтральный,0,0.7393634840871022,положительный,1,0.6670822942643393,положительный,1,0.6670822942643393,положительный,1,0.6777308388654195,положительный,1
2018-04-26,0.107503290917069,нейтральный,0,0.4601955307262571,положительный,1,0.4276807980049877,положительный,1,0.4276807980049877,положительный,1,0.4459867229933616,положительный,1
2018-04-27,0.5427819218955681,положительный,1,1.0,положительный,1,1.0,положительный,1,1.0,положительный,1,1.0,положительный,1
2018-04-28,0.15225976305397104,нейтральный,0,-0.7943548387096775,отрицательный,-1,0.45764777574649607,положительный,1,0.45764777574649607,положительный,1,0.4746162927981108,положительный,1
2018-04-29,-0.8810881965774462,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-0.9774527726995734,отрицательный,-1,-0.9155844155844155,отрицательный,-1
2018-04-30,-0.5546292233435717,отрицательный,-1,-0.5414483821263483,отрицательный,-1,-0.5414483821263483,отрицательный,-1,-0.5240706886045094,отрицательный,-1,-0.4763872491145218,отрицательный,-1
2018-05-01,-0.5835892935498026,отрицательный,-1,-0.5821263482280432,отрицательный,-1,-0.5821263482280432,отрицательный,-1,-0.5642900670322973,отрицательный,-1,-0.5153482880755608,отрицательный,-1
2018-05-02,-0.5669153137340939,отрицательный,-1,-0.39193205944798304,отрицательный,-1,-0.5587057010785825,отрицательный,-1,-0.5411334552102376,отрицательный,-1,-0.49291617473435656,отрицательный,-1
2018-05-03,-0.1496270293988592,нейтральный,0,1.0,положительный,1,0.027426810477658048,нейтральный,0,0.03839122486288837,нейтральный,0,0.06847697756788662,нейтральный,0
2018-05-04,-0.08512505484861776,нейтральный,0,1.0,положительный,1,0.11802773497688746,нейтральный,0,0.12797074954296161,нейтральный,0,0.1552538370720189,нейтральный,0
2018-05-05,-0.7617376042123738,отрицательный,-1,-1.0,отрицательный,-1,-0.8323574730354392,отрицательный,-1,-0.8117001828153565,отрицательный,-1,-0.755017709563164,отрицательный,-1
2018-05-06,-0.7985958753839404,отрицательный,-1,-1.0,отрицательный,-1,-0.8841294298921418,отрицательный,-1,-0.8628884826325411,отрицательный,-1,-0.8046044864226682,отрицательный,-1
2018-05-07,-0.052654673102237814,нейтральный,0,1.0,положительный,1,0.16363636363636358,нейтральный,0,0.17306520414381477,нейтральный,0,0.1989374262101533,нейтральный,0
2018-05-08,-0.37823606845107494,отрицательный,-1,0.1270588235294119,нейтральный,0,-0.2936825885978428,нейтральный,0,-0.27909811090798287,нейтральный,0,-0.2390791027154664,нейтральный,0
2018-05-09,-0.685388328214129,отрицательный,-1,-0.6964705882352942,отрицательный,-1,-0.725115562403698,отрицательный,-1,-0.7056672760511883,отрицательный,-1,-0.6523022432113341,отрицательный,-1
2018-05-10,0.04651162790697683,нейтральный,0,1.0,положительный,1,0.30292758089368244,положительный,1,0.3107861060329069,положительный,1,0.332349468713105,положительный,1
2018-05-11,-0.06450197455024131,нейтральный,0,0.6966426858513188,положительный,1,0.14699537750385194,нейтральный,0,0.15661182205971969,нейтральный,0,0.18299881936245566,нейтральный,0
2018-05-12,-0.8231680561649846,отрицательный,-1,-1.0,отрицательный,-1,-0.8878980891719745,отрицательный,-1,-0.8970140158439975,отрицательный,-1,-0.8376623376623377,отрицательный,-1
2018-05-13,-0.8810881965774462,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-0.9774527726995734,отрицательный,-1,-0.9155844155844156,отрицательный,-1
2018-05-14,0.40763492759982456,положительный,1,1.0,положительный,1,1.0,положительный,1,0.8101694915254236,положительный,1,0.8181818181818181,положительный,1
2018-05-15,-0.03247038174637995,нейтральный,0,0.31699012597888987,положительный,1,0.31699012597888987,положительный,1,0.19198767334360545,нейтральный,0,0.2260920897284533,нейтральный,0
2018-05-16,-0.0469504168494953,нейтральный,0,0.2945182158665305,нейтральный,0,0.2945182158665305,нейтральный,0,0.1716486902927581,нейтральный,0,0.20661157024793386,нейтральный,0
2018-05-17,-0.44975866608161474,отрицательный,-1,-0.3306094654409262,отрицательный,-1,-0.3306094654409262,отрицательный,-1,-0.3941448382126349,отрицательный,-1,-0.3353010625737898,отрицательный,-1
2018-05-18,0.06099166301009218,нейтральный,0,0.19140225179119752,нейтральный,0,0.46203609124957423,положительный,1,0.3232665639445298,положительный,1,0.35182998819362443,положительный,1
2018-05-19,-0.8372093023255813,отрицательный,-1,-1.0,отрицательный,-1,-0.9319033026898196,отрицательный,-1,-0.938366718027735,отрицательный,-1,-0.8565525383707202,отрицательный,-1
2018-05-20,-0.8534444931987714,отрицательный,-1,-1.0,отрицательный,-1,-0.9570990806945863,отрицательный,-1,-0.961171032357473,отрицательный,-1,-0.8783943329397874,отрицательный,-1
2018-05-21,0.156208863536639,нейтральный,0,1.0,положительный,1,0.6098059244126659,положительный,1,0.45701078582434507,положительный,1,0.4631322364411945,положительный,1
2018-05-22,-0.1913119789381308,нейтральный,0,0.3116036505867015,положительный,1,0.0704800817160367,нейтральный,0,-0.03112480739599388,нейтральный,0,-0.019500304692260828,нейтральный,0
2018-05-23,-0.18648530057042567,нейтральный,0,0.32116471099521937,положительный,1,0.07797071842015657,нейтральный,0,-0.024345146379044724,нейтральный,0,-0.012797074954296161,нейтральный,0
2018-05-24,0.9297937691970162,положительный,1,1.0,положительный,1,1.0,положительный,1,1.0,положительный,1,1.0,положительный,1
2018-05-25,0.5625274243089073,положительный,1,0.34481409001956953,положительный,1,0.5943784831596803,положительный,1,0.5943784831596803,положительный,1,0.5979827089337177,положительный,1
2018-05-26,-0.8565160157964019,отрицательный,-1,-1.0,отрицательный,-1,-0.9728616428398352,отрицательный,-1,-0.9728616428398352,отрицательный,-1,-0.9553314121037464,отрицательный,-1
2018-05-27,-0.8016673979815709,отрицательный,-1,-0.9385900270203881,отрицательный,-1,-0.9122849527501817,отрицательный,-1,-0.9122849527501817,отрицательный,-1,-0.8952929875120077,отрицательный,-1
2018-05-28,-0.2378236068451074,нейтральный,0,-0.3072955047899779,отрицательный,-1,-0.3072955047899779,отрицательный,-1,-0.2895565786285438,нейтральный,0,-0.2780979827089337,нейтральный,0
2018-05-29,0.19921017990346646,нейтральный,0,0.4879406307977736,положительный,1,0.1820191599115697,нейтральный,0,0.19311848800581521,нейтральный,0,0.20028818443804042,нейтральный,0
2018-05-30,0.40280824923211944,положительный,1,1.0,положительный,1,0.40997297961188917,положительный,1,0.41797916161860904,положительный,1,0.4231508165225746,положительный,1
2018-05-31,0.20096533567354102,нейтральный,0,0.6648451730418943,положительный,1,0.18398427904691728,нейтральный,0,0.1950569420886843,нейтральный,0,0.20220941402497594,нейтральный,0
2018-06-01,-0.458095655989469,отрицательный,-1,-1.0,отрицательный,-1,-0.5539179562760992,отрицательный,-1,-0.5328325660285922,отрицательный,-1,-0.5192122958693564,отрицательный,-1
2018-06-02,-0.7849934181658622,отрицательный,-1,-1.0,отрицательный,-1,-0.9199213952345862,отрицательный,-1,-0.893869638962927,отрицательный,-1,-0.8770413064361191,отрицательный,-1
2018-06-03,-0.8666081614743308,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-0.9840077538163314,отрицательный,-1,-0.9663784822286263,отрицательный,-1
2018-06-04,-0.35410267661254935,отрицательный,-1,-0.03986847513358005,нейтральный,0,-0.42940889106008795,отрицательный,-1,-0.41797916161860926,отрицательный,-1,-0.40537944284341987,отрицательный,-1
2018-06-05,0.22378236068451085,нейтральный,0,1.0,положительный,1,0.21397166585246707,нейтральный,0,0.2202568451659801,нейтральный,0,0.22718539865513931,нейтральный,0
2018-06-06,-0.057042562527424234,нейтральный,0,0.48490945674044283,положительный,1,-0.09868099658036134,нейтральный,0,-0.08989580809304576,нейтральный,0,-0.08021133525456281,нейтральный,0
2018-06-07,0.4080737165423429,положительный,1,1.0,положительный,1,0.4191499755740109,положительный,1,0.42379452386721583,положительный,1,0.4289145052833814,положительный,1
2018-06-08,-0.012286090390522086,нейтральный,0,-0.10305123776626346,нейтральный,0,0.19557875345409892,нейтральный,0,-0.04046522897988858,нейтральный,0,-0.03121998078770405,нейтральный,0
2018-06-09,-0.4418604651162791,отрицательный,-1,-1.0,отрицательный,-1,-0.33356282271944926,отрицательный,-1,-0.5149018657620548,отрицательный,-1,-0.5014409221902019,отрицательный,-1
2018-06-10,-0.7863097849934182,отрицательный,-1,-1.0,отрицательный,-1,-0.8740103270223752,отрицательный,-1,-0.8953234795250787,отрицательный,-1,-0.8784822286263209,отрицательный,-1
2018-06-11,-0.6546731022378236,отрицательный,-1,-0.7795738427626745,отрицательный,-1,-0.6674698795180722,отрицательный,-1,-0.7499394233099104,отрицательный,-1,-0.734390009606148,отрицательный,-1
2018-06-12,-0.4238701184730145,отрицательный,-1,-0.0634920634920636,нейтральный,0,-0.3053356282271945,отрицательный,-1,-0.5070835368832438,отрицательный,-1,-0.4817483189241115,отрицательный,-1
2018-06-13,0.03861342694164116,нейтральный,0,1.0,положительный,1,0.4203098106712566,положительный,1,0.007816316560820935,нейтральный,0,0.02449567723342949,нейтральный,0
2018-06-14,-0.3514699429574374,отрицательный,-1,0.05425531914893611,нейтральный,0,-0.19173838209982785,нейтральный,0,-0.4264777723497801,отрицательный,-1,-0.40249759846301625,отрицательный,-1
2018-06-15,-0.1193505923650724,нейтральный,0,0.5443037974683542,положительный,1,0.1724612736660931,нейтральный,0,-0.16805080605764522,нейтральный,0,-0.14841498559077804,нейтральный,0
2018-06-16,-0.8534444931987714,отрицательный,-1,-1.0,отрицательный,-1,-0.9793459552495697,отрицательный,-1,-0.9853444064484611,отрицательный,-1,-0.951969260326609,отрицательный,-1
2018-06-17,-0.7670030715225976,отрицательный,-1,-0.8061977373339893,отрицательный,-1,-0.8437177280550774,отрицательный,-1,-0.8891060087933561,отрицательный,-1,-0.8573487031700289,отрицательный,-1
2018-06-18,-0.18692408951294415,нейтральный,0,0.8158995815899583,положительный,1,0.056695652173913036,нейтральный,0,-0.24328285295554464,нейтральный,0,-0.22238232468780017,нейтральный,0
2018-06-19,-0.40719613865730575,отрицательный,-1,0.21578003586371808,нейтральный,0,-0.29252173913043467,нейтральный,0,-0.48851978505129456,отрицательный,-1,-0.4634966378482228,отрицательный,-1
2018-06-20,0.045634050021939654,нейтральный,0,1.0,положительный,1,0.4253913043478261,положительный,1,0.015632633121641648,нейтральный,0,0.03218059558117203,нейтральный,0
2018-06-21,0.1601579640193067,нейтральный,0,1.0,положительный,1,0.6069565217391306,положительный,1,0.1431362970200294,нейтральный,0,0.15754082612872233,нейтральный,0
2018-06-22,0.04695041684949541,нейтральный,0,0.6009280742459393,положительный,1,0.7766233766233765,положительный,1,0.01709819247679545,нейтральный,0,0.03362151777137368,нейтральный,0
2018-06-23,-0.797718297498903,отрицательный,-1,-1.0,отрицательный,-1,-0.8900432900432901,отрицательный,-1,-0.9035922628185447,отрицательный,-1,-0.8909702209414025,отрицательный,-1
2018-06-24,-0.8402808249232119,отрицательный,-1,-1.0,отрицательный,-1,-0.974025974025974,отрицательный,-1,-0.9586919104991394,отрицательный,-1,-0.9375600384245917,отрицательный,-1
2018-06-25,-0.17156647652479162,нейтральный,0,0.33684210526315783,положительный,1,0.34545454545454546,положительный,1,0.09053356282271952,нейтральный,0,-0.20557156580211344,нейтральный,0
2018-06-26,0.24791575252303644,нейтральный,0,1.0,положительный,1,1.0,положительный,1,0.7487091222030982,положительный,1,0.25360230547550433,нейтральный,0
2018-06-27,0.12768758227292665,нейтральный,0,0.7790322580645159,положительный,1,0.7816733067729082,положительный,1,0.5600688468158348,положительный,1,0.12199807877041313,нейтральный,0
2018-06-28,-0.10179903466432627,нейтральный,0,0.3572580645161292,положительный,1,0.3649402390438248,положительный,1,0.20000000000000018,нейтральный,0,-0.12920268972142157,нейтральный,0
2018-06-29,0.3391838525669153,положительный,1,1.0,положительный,1,1.0,положительный,1,0.8919104991394149,положительный,1,0.3535062439961576,положительный,1
2018-06-30,-0.7854322071083809,отрицательный,-1,-1.0,отрицательный,-1,-0.8859455481972038,отрицательный,-1,-0.8726333907056799,отрицательный,-1,-0.877521613832853,отрицательный,-1
2018-07-01,-0.8872312417727073,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-1.0,отрицательный,-1,-0.9889529298751201,отрицательный,-1
2018-07-02,-0.3677051338306274,отрицательный,-1,-0.152772808586762,нейтральный,0,-0.152772808586762,нейтральный,0,-0.19783197831978316,нейтральный,0,-0.42026897214217096,отрицательный,-1
2018-07-03,-0.37033786748573927,отрицательный,-1,-0.15706618962432906,нейтральный,0,-0.15706618962432906,нейтральный,0,-0.20189701897018963,нейтральный,0,-0.42315081652257436,отрицательный,-1
2018-07-04,0.0,нейтральный,0,1.0,положительный,1,0.44686940966010735,положительный,1,0.36991869918699183,положительный,1,-0.01777137367915471,нейтральный,0
2018-07-05,-0.1737604212373849,нейтральный,0,0.6083086053412461,положительный,1,0.16350626118067968,нейтральный,0,0.10162601626016254,нейтральный,0,-0.20797310278578296,нейтральный,0
2018-07-06,-0.21500658183413768,нейтральный,0,-0.16113744075829384,нейтральный,0,0.09624329159212874,нейтральный,0,0.03794037940379402,нейтральный,0,-0.25312199807877034,нейтральный,0
2018-07-07,-0.8231680561649846,отрицательный,-1,-1.0,отрицательный,-1,-0.8955277280858677,отрицательный,-1,-0.8955277280858677,отрицательный,-1,-0.9188280499519692,отрицательный,-1
2018-07-08,-0.7801667397981571,отрицательный,-1,-0.8955223880597015,отрицательный,-1,-0.8254025044722719,отрицательный,-1,-0.8254025044722719,отрицательный,-1,-0.8717579250720461,отрицательный,-1
2018-07-09,0.3878894251864855,положительный,1,1.0,положительный,1,1.0,положительный,1,1.0,положительный,1,0.40682036503362173,положительный,1
2018-07-10,0.08775778850372973,нейтральный,0,0.5043478260869563,положительный,1,0.5292498279421884,положительный,1,0.5292498279421884,положительный,1,0.07829010566762729,нейтральный,0
2018-07-11,-0.32426502852128125,отрицательный,-1,-0.17608695652173922,нейтральный,0,-0.11699931176875433,нейтральный,0,-0.11699931176875433,нейтральный,0,-0.37271853986551395,отрицательный,-1
2018-07-12,-0.22246599385695487,нейтральный,0,-0.04507888805409466,нейтральный,0,0.042670337233310374,нейтральный,0,0.042670337233310374,нейтральный,0,-0.261287223823247,нейтральный,0
2018-07-13,0.08424747696358059,нейтральный,0,0.14725816389402313,нейтральный,0,0.5237439779766,положительный,1,0.5237439779766,положительный,1,0.07444764649375601,нейтральный,0
2018-07-14,-0.8130759104870557,отрицательный,-1,-1.0,отрицательный,-1,-0.8836889194769443,отрицательный,-1,-0.8836889194769443,отрицательный,-1,-0.9077809798270894,отрицательный,-1
2018-07-15,-0.8415971917507679,отрицательный,-1,-1.0,отрицательный,-1,-0.9284239504473503,отрицательный,-1,-0.9284239504473503,отрицательный,-1,-0.9390009606147934,отрицательный,-1
2018-07-16,0.28126371215445367,нейтральный,0,1.0,положительный,1,0.8265524625267664,положительный,1,0.8327598072952509,положительный,1,0.2901056676272815,нейтральный,0
2018-07-17,0.22729267222466,нейтральный,0,0.9038686987104341,положительный,1,0.7387580299785867,положительный,1,0.748107364074329,положительный,1,0.23102785782901059,нейтральный,0
2018-07-18,-0.23913997367266338,нейтральный,0,0.07307542008597112,нейтральный,0,-0.019985724482512568,нейтральный,0,0.01651754989676535,нейтральный,0,-0.27953890489913547,нейтральный,0
